timestamp,temp,wind_speed_100m,wind_direction_100m
2023-03-07 01:00:00+00:00,7.4,6.69,112.0
2023-03-07 02:00:00+00:00,6.5,4.88,105.0
2023-03-07 03:00:00+00:00,6.2,4.75,120.0
2023-03-07 04:00:00+00:00,6.4,4.24,133.0
2023-03-07 05:00:00+00:00,6.6,4.84,142.0
2023-03-07 06:00:00+00:00,6.5,4.95,135.0
2023-03-07 07:00:00+00:00,7.3,5.3,122.0
2023-03-07 08:00:00+00:00,8.6,4.78,127.0
2023-03-07 09:00:00+00:00,9.6,4.96,161.0
2023-03-07 10:00:00+00:00,10.8,5.18,190.0
2023-03-07 11:00:00+00:00,11.1,5.06,198.0
2023-03-07 12:00:00+00:00,11.1,4.81,197.0
2023-03-07 13:00:00+00:00,12.1,4.51,193.0
2023-03-07 14:00:00+00:00,11.9,4.71,192.0
2023-03-07 15:00:00+00:00,11.5,4.79,203.0
2023-03-07 16:00:00+00:00,10.6,4.37,196.0
2023-03-07 17:00:00+00:00,8.9,3.85,189.0
2023-03-07 18:00:00+00:00,8.9,3.72,186.0
2023-03-07 19:00:00+00:00,8.9,1.3,67.0
2023-03-07 20:00:00+00:00,7.6,2.57,77.0
2023-03-07 21:00:00+00:00,7.5,2.61,94.0
2023-03-07 22:00:00+00:00,7.6,2.97,147.0
2023-03-07 23:00:00+00:00,7.5,3.49,167.0
2023-03-08 00:00:00+00:00,7.6,4.62,162.0
2023-03-08 01:00:00+00:00,7.9,5.07,158.0
2023-03-08 02:00:00+00:00,7.8,4.03,136.0
2023-03-08 03:00:00+00:00,7.8,6.16,132.0
2023-03-08 04:00:00+00:00,7.4,5.95,138.0
2023-03-08 05:00:00+00:00,7.2,5.66,138.0
2023-03-08 06:00:00+00:00,7.1,5.66,136.0
2023-03-08 07:00:00+00:00,8.9,5.46,145.0
2023-03-08 08:00:00+00:00,10.6,4.34,142.0
2023-03-08 09:00:00+00:00,11.4,3.54,164.0
2023-03-08 10:00:00+00:00,12.1,3.35,163.0
2023-03-08 11:00:00+00:00,12.9,4.26,189.0
2023-03-08 12:00:00+00:00,13.4,3.64,212.0
2023-03-08 13:00:00+00:00,13.4,4.52,205.0
2023-03-08 14:00:00+00:00,13.1,5.19,199.0
2023-03-08 15:00:00+00:00,12.4,4.87,189.0
2023-03-08 16:00:00+00:00,11.6,4.44,194.0
2023-03-08 17:00:00+00:00,9.2,3.8,182.0
2023-03-08 18:00:00+00:00,9.9,3.61,166.0
2023-03-08 19:00:00+00:00,10.4,3.88,168.0
2023-03-08 20:00:00+00:00,10.8,3.89,151.0
2023-03-08 21:00:00+00:00,10.9,4.88,169.0
2023-03-08 22:00:00+00:00,10.6,3.82,174.0
2023-03-08 23:00:00+00:00,10.2,3.91,167.0
2023-03-09 00:00:00+00:00,10.1,5.55,157.0
2023-03-09 01:00:00+00:00,10.4,4.28,169.0
2023-03-09 02:00:00+00:00,10.4,3.05,157.0
2023-03-09 03:00:00+00:00,10.1,4.09,158.0
2023-03-09 04:00:00+00:00,10.1,4.37,160.0
2023-03-09 05:00:00+00:00,10.1,5.59,170.0
2023-03-09 06:00:00+00:00,10.2,4.37,191.0
2023-03-09 07:00:00+00:00,10.3,3.9,181.0
2023-03-09 08:00:00+00:00,10.7,3.41,177.0
2023-03-09 09:00:00+00:00,11.6,3.62,174.0
2023-03-09 10:00:00+00:00,12.4,3.74,164.0
2023-03-09 11:00:00+00:00,13.4,3.75,171.0
2023-03-09 12:00:00+00:00,15.4,4.56,195.0
2023-03-09 13:00:00+00:00,15.3,3.64,201.0
2023-03-09 14:00:00+00:00,15.1,2.93,188.0
2023-03-09 15:00:00+00:00,14.9,3.11,186.0
2023-03-09 16:00:00+00:00,14.0,2.72,144.0
2023-03-09 17:00:00+00:00,11.4,2.97,110.0
2023-03-09 18:00:00+00:00,11.0,2.95,114.0
2023-03-09 19:00:00+00:00,11.8,2.8,90.0
2023-03-09 20:00:00+00:00,10.9,3.04,107.0
2023-03-09 21:00:00+00:00,10.6,3.45,100.0
2023-03-09 22:00:00+00:00,11.1,3.81,95.0
2023-03-09 23:00:00+00:00,11.1,4.33,71.0
2023-03-10 00:00:00+00:00,11.1,5.55,76.0
2023-03-10 01:00:00+00:00,8.4,3.21,94.0
2023-03-10 02:00:00+00:00,8.8,2.5,106.0
2023-03-10 03:00:00+00:00,9.4,4.56,105.0
2023-03-10 04:00:00+00:00,10.5,6.24,122.0
2023-03-10 05:00:00+00:00,10.4,6.79,136.0
2023-03-10 06:00:00+00:00,10.1,6.29,136.0
2023-03-10 07:00:00+00:00,11.6,6.05,149.0
2023-03-10 08:00:00+00:00,12.4,6.93,175.0
2023-03-10 09:00:00+00:00,12.8,7.16,187.0
2023-03-10 10:00:00+00:00,12.1,7.61,190.0
2023-03-10 11:00:00+00:00,11.9,4.68,196.0
2023-03-10 12:00:00+00:00,14.5,2.56,149.0
2023-03-10 13:00:00+00:00,15.8,2.62,162.0
2023-03-10 14:00:00+00:00,14.3,3.71,177.0
2023-03-10 15:00:00+00:00,13.8,4.83,174.0
2023-03-10 16:00:00+00:00,12.9,4.1,179.0
2023-03-10 17:00:00+00:00,10.4,3.24,189.0
2023-03-10 18:00:00+00:00,9.4,3.57,162.0
2023-03-10 19:00:00+00:00,9.5,3.69,139.0
2023-03-10 20:00:00+00:00,9.4,4.07,115.0
2023-03-10 21:00:00+00:00,9.3,4.08,126.0
2023-03-10 22:00:00+00:00,10.2,4.3,115.0
2023-03-10 23:00:00+00:00,9.1,4.16,117.0
2023-03-11 00:00:00+00:00,10.1,3.89,132.0
2023-03-11 01:00:00+00:00,9.6,4.83,130.0
2023-03-11 02:00:00+00:00,9.4,4.46,132.0
2023-03-11 03:00:00+00:00,9.6,4.74,115.0
2023-03-11 04:00:00+00:00,8.2,4.31,112.0
2023-03-11 05:00:00+00:00,8.4,4.73,103.0
2023-03-11 06:00:00+00:00,8.3,3.81,104.0
2023-03-11 07:00:00+00:00,10.4,2.5,92.0
2023-03-11 08:00:00+00:00,11.9,1.5,53.0
2023-03-11 09:00:00+00:00,13.5,1.3,360.0
2023-03-11 10:00:00+00:00,15.4,1.77,74.0
2023-03-11 11:00:00+00:00,16.5,0.86,54.0
2023-03-11 12:00:00+00:00,17.2,3.31,85.0
2023-03-11 13:00:00+00:00,16.7,4.1,90.0
2023-03-11 14:00:00+00:00,17.1,3.13,97.0
2023-03-11 15:00:00+00:00,17.0,4.47,100.0
2023-03-11 16:00:00+00:00,15.6,6.32,101.0
2023-03-11 17:00:00+00:00,13.2,6.3,92.0
2023-03-11 18:00:00+00:00,11.9,7.84,79.0
2023-03-11 19:00:00+00:00,10.9,7.67,75.0
2023-03-11 20:00:00+00:00,10.9,8.45,73.0
2023-03-11 21:00:00+00:00,9.9,9.11,73.0
2023-03-11 22:00:00+00:00,9.5,9.87,77.0
2023-03-11 23:00:00+00:00,8.3,9.11,73.0
2023-03-12 00:00:00+00:00,9.0,8.95,70.0
2023-03-12 01:00:00+00:00,8.6,8.96,66.0
2023-03-12 02:00:00+00:00,7.5,9.02,69.0
2023-03-12 03:00:00+00:00,6.7,7.94,73.0
2023-03-12 04:00:00+00:00,5.8,7.08,71.0
2023-03-12 05:00:00+00:00,5.7,6.56,69.0
2023-03-12 06:00:00+00:00,5.0,6.41,67.0
2023-03-12 07:00:00+00:00,6.4,3.67,64.0
2023-03-12 08:00:00+00:00,8.0,1.49,70.0
2023-03-12 09:00:00+00:00,9.7,0.9,90.0
2023-03-12 10:00:00+00:00,11.4,0.78,140.0
2023-03-12 11:00:00+00:00,12.3,0.58,211.0
2023-03-12 12:00:00+00:00,14.9,0.22,153.0
2023-03-12 13:00:00+00:00,15.3,1.1,270.0
2023-03-12 14:00:00+00:00,15.4,1.41,262.0
2023-03-12 15:00:00+00:00,14.8,2.78,232.0
2023-03-12 16:00:00+00:00,12.9,3.16,235.0
2023-03-12 17:00:00+00:00,9.4,2.87,209.0
2023-03-12 18:00:00+00:00,8.1,3.2,166.0
2023-03-12 19:00:00+00:00,7.2,2.48,140.0
2023-03-12 20:00:00+00:00,5.7,2.06,141.0
2023-03-12 21:00:00+00:00,5.6,2.69,149.0
2023-03-12 22:00:00+00:00,5.3,2.16,146.0
2023-03-12 23:00:00+00:00,4.8,1.7,118.0
2023-03-13 00:00:00+00:00,4.1,2.24,100.0
2023-03-13 01:00:00+00:00,3.6,2.24,117.0
2023-03-13 02:00:00+00:00,3.4,2.5,127.0
2023-03-13 03:00:00+00:00,3.1,2.69,105.0
2023-03-13 04:00:00+00:00,3.3,1.53,79.0
2023-03-13 05:00:00+00:00,3.5,1.63,47.0
2023-03-13 06:00:00+00:00,4.1,1.98,45.0
2023-03-13 07:00:00+00:00,7.7,1.71,69.0
2023-03-13 08:00:00+00:00,10.6,1.94,125.0
2023-03-13 09:00:00+00:00,13.1,0.98,114.0
2023-03-13 10:00:00+00:00,14.6,1.36,163.0
2023-03-13 11:00:00+00:00,15.4,2.3,214.0
2023-03-13 12:00:00+00:00,15.9,2.6,203.0
2023-03-13 13:00:00+00:00,15.6,3.91,212.0
2023-03-13 14:00:00+00:00,14.8,3.97,221.0
2023-03-13 15:00:00+00:00,14.0,3.33,237.0
2023-03-13 16:00:00+00:00,13.1,2.41,265.0
2023-03-13 17:00:00+00:00,11.9,1.3,302.0
2023-03-13 18:00:00+00:00,9.2,0.5,270.0
2023-03-13 19:00:00+00:00,9.3,0.51,79.0
2023-03-13 20:00:00+00:00,9.6,1.82,81.0
2023-03-13 21:00:00+00:00,10.2,2.11,95.0
2023-03-13 22:00:00+00:00,10.1,2.01,117.0
2023-03-13 23:00:00+00:00,10.4,2.25,122.0
2023-03-14 00:00:00+00:00,10.2,0.6,90.0
2023-03-14 01:00:00+00:00,10.6,2.06,129.0
2023-03-14 02:00:00+00:00,10.9,4.11,139.0
2023-03-14 03:00:00+00:00,11.1,5.19,155.0
2023-03-14 04:00:00+00:00,10.6,5.32,164.0
2023-03-14 05:00:00+00:00,10.6,5.41,146.0
2023-03-14 06:00:00+00:00,10.9,5.81,153.0
2023-03-14 07:00:00+00:00,11.1,7.52,157.0
2023-03-14 08:00:00+00:00,11.1,5.91,152.0
2023-03-14 09:00:00+00:00,11.6,7.82,148.0
2023-03-14 10:00:00+00:00,11.6,8.01,151.0
2023-03-14 11:00:00+00:00,12.1,8.08,168.0
2023-03-14 12:00:00+00:00,12.2,6.4,151.0
2023-03-14 13:00:00+00:00,12.1,8.12,176.0
2023-03-14 14:00:00+00:00,12.1,7.03,185.0
2023-03-14 15:00:00+00:00,11.8,2.38,202.0
2023-03-14 16:00:00+00:00,11.4,0.67,207.0
2023-03-14 17:00:00+00:00,11.0,1.3,23.0
2023-03-14 18:00:00+00:00,10.9,2.15,68.0
2023-03-14 19:00:00+00:00,10.9,3.3,125.0
2023-03-14 20:00:00+00:00,11.2,3.54,133.0
2023-03-14 21:00:00+00:00,11.1,3.36,30.0
2023-03-14 22:00:00+00:00,10.8,4.77,350.0
2023-03-14 23:00:00+00:00,10.1,5.8,328.0
2023-03-15 00:00:00+00:00,10.3,0.36,326.0
2023-03-15 01:00:00+00:00,9.9,3.91,4.0
2023-03-15 02:00:00+00:00,9.8,3.96,21.0
2023-03-15 03:00:00+00:00,9.2,3.18,44.0
2023-03-15 04:00:00+00:00,8.9,4.3,72.0
2023-03-15 05:00:00+00:00,8.6,7.82,86.0
2023-03-15 06:00:00+00:00,8.4,6.84,75.0
2023-03-15 07:00:00+00:00,8.5,5.11,67.0
2023-03-15 08:00:00+00:00,10.1,4.62,68.0
2023-03-15 09:00:00+00:00,11.8,4.9,70.0
2023-03-15 10:00:00+00:00,13.0,3.96,47.0
2023-03-15 11:00:00+00:00,13.6,3.13,353.0
2023-03-15 12:00:00+00:00,15.1,3.42,353.0
2023-03-15 13:00:00+00:00,13.4,4.62,342.0
2023-03-15 14:00:00+00:00,13.4,3.71,333.0
2023-03-15 15:00:00+00:00,13.8,3.58,337.0
2023-03-15 16:00:00+00:00,12.7,6.01,357.0
2023-03-15 17:00:00+00:00,10.5,7.81,2.0
2023-03-15 18:00:00+00:00,7.8,6.04,353.0
2023-03-15 19:00:00+00:00,4.9,4.3,3.0
2023-03-15 20:00:00+00:00,4.2,4.04,42.0
2023-03-15 21:00:00+00:00,3.7,4.21,62.0
2023-03-15 22:00:00+00:00,2.8,3.84,51.0
2023-03-15 23:00:00+00:00,2.5,5.0,53.0
2023-03-16 00:00:00+00:00,6.4,3.11,33.0
2023-03-16 01:00:00+00:00,5.9,1.03,29.0
2023-03-16 02:00:00+00:00,3.3,1.3,67.0
2023-03-16 03:00:00+00:00,1.2,2.98,76.0
2023-03-16 04:00:00+00:00,0.4,0.89,333.0
2023-03-16 05:00:00+00:00,1.8,1.99,288.0
2023-03-16 06:00:00+00:00,1.9,0.64,141.0
2023-03-16 07:00:00+00:00,5.8,1.39,150.0
2023-03-16 08:00:00+00:00,8.7,1.3,184.0
2023-03-16 09:00:00+00:00,10.3,1.4,90.0
2023-03-16 10:00:00+00:00,11.8,1.44,56.0
2023-03-16 11:00:00+00:00,13.0,2.33,313.0
2023-03-16 12:00:00+00:00,13.4,2.31,288.0
2023-03-16 13:00:00+00:00,13.2,2.82,287.0
2023-03-16 14:00:00+00:00,13.1,3.36,293.0
2023-03-16 15:00:00+00:00,12.6,3.76,299.0
2023-03-16 16:00:00+00:00,11.4,4.18,281.0
2023-03-16 17:00:00+00:00,7.9,4.4,267.0
2023-03-16 18:00:00+00:00,6.2,4.05,290.0
2023-03-16 19:00:00+00:00,5.6,3.42,322.0
2023-03-16 20:00:00+00:00,5.2,3.01,6.0
2023-03-16 21:00:00+00:00,3.3,2.79,105.0
2023-03-16 22:00:00+00:00,3.4,4.19,140.0
2023-03-16 23:00:00+00:00,2.8,3.69,131.0
2023-03-17 00:00:00+00:00,4.3,4.05,110.0
2023-03-17 01:00:00+00:00,3.0,3.36,120.0
2023-03-17 02:00:00+00:00,2.6,2.97,110.0
2023-03-17 03:00:00+00:00,1.6,2.33,115.0
2023-03-17 04:00:00+00:00,1.3,2.47,104.0
2023-03-17 05:00:00+00:00,1.0,2.02,99.0
2023-03-17 06:00:00+00:00,2.5,1.5,94.0
2023-03-17 07:00:00+00:00,6.0,0.51,79.0
2023-03-17 08:00:00+00:00,9.1,0.73,286.0
2023-03-17 09:00:00+00:00,10.9,0.76,247.0
2023-03-17 10:00:00+00:00,12.1,1.24,256.0
2023-03-17 11:00:00+00:00,12.9,1.87,254.0
2023-03-17 12:00:00+00:00,13.7,2.75,251.0
2023-03-17 13:00:00+00:00,13.6,2.96,258.0
2023-03-17 14:00:00+00:00,13.6,2.53,261.0
2023-03-17 15:00:00+00:00,13.1,2.18,254.0
2023-03-17 16:00:00+00:00,11.9,2.22,234.0
2023-03-17 17:00:00+00:00,8.6,2.76,226.0
2023-03-17 18:00:00+00:00,6.8,2.02,213.0
2023-03-17 19:00:00+00:00,5.7,1.2,175.0
2023-03-17 20:00:00+00:00,5.1,1.44,124.0
2023-03-17 21:00:00+00:00,4.3,1.36,126.0
2023-03-17 22:00:00+00:00,4.0,1.27,135.0
2023-03-17 23:00:00+00:00,3.8,1.28,129.0
2023-03-18 00:00:00+00:00,5.6,0.36,146.0
2023-03-18 01:00:00+00:00,4.8,0.61,81.0
2023-03-18 02:00:00+00:00,3.8,1.33,103.0
2023-03-18 03:00:00+00:00,2.9,2.33,115.0
2023-03-18 04:00:00+00:00,2.8,2.98,130.0
2023-03-18 05:00:00+00:00,3.0,3.26,133.0
2023-03-18 06:00:00+00:00,4.9,3.32,134.0
2023-03-18 07:00:00+00:00,8.1,3.12,130.0
2023-03-18 08:00:00+00:00,10.4,1.91,137.0
2023-03-18 09:00:00+00:00,11.9,1.33,167.0
2023-03-18 10:00:00+00:00,13.1,1.26,198.0
2023-03-18 11:00:00+00:00,13.9,1.66,205.0
2023-03-18 12:00:00+00:00,14.2,2.47,212.0
2023-03-18 13:00:00+00:00,14.1,2.47,201.0
2023-03-18 14:00:00+00:00,13.9,2.69,211.0
2023-03-18 15:00:00+00:00,13.4,2.62,230.0
2023-03-18 16:00:00+00:00,12.2,1.92,242.0
2023-03-18 17:00:00+00:00,9.1,1.94,235.0
2023-03-18 18:00:00+00:00,8.6,1.64,218.0
2023-03-18 19:00:00+00:00,7.1,0.76,157.0
2023-03-18 20:00:00+00:00,4.9,1.3,67.0
2023-03-18 21:00:00+00:00,4.4,1.17,59.0
2023-03-18 22:00:00+00:00,3.8,0.36,56.0
2023-03-18 23:00:00+00:00,2.8,0.57,45.0
2023-03-19 00:00:00+00:00,5.2,2.1,25.0
2023-03-19 01:00:00+00:00,5.7,2.01,63.0
2023-03-19 02:00:00+00:00,4.6,2.42,97.0
2023-03-19 03:00:00+00:00,4.2,2.51,113.0
2023-03-19 04:00:00+00:00,3.5,2.89,104.0
2023-03-19 05:00:00+00:00,4.0,1.92,118.0
2023-03-19 06:00:00+00:00,4.8,1.53,101.0
2023-03-19 07:00:00+00:00,8.3,1.6,94.0
2023-03-19 08:00:00+00:00,11.2,0.9,90.0
2023-03-19 09:00:00+00:00,13.1,0.76,157.0
2023-03-19 10:00:00+00:00,14.1,1.44,214.0
2023-03-19 11:00:00+00:00,14.6,1.98,225.0
2023-03-19 12:00:00+00:00,14.9,3.2,219.0
2023-03-19 13:00:00+00:00,14.6,2.91,229.0
2023-03-19 14:00:00+00:00,14.0,2.27,229.0
2023-03-19 15:00:00+00:00,13.1,2.5,182.0
2023-03-19 16:00:00+00:00,12.4,2.52,173.0
2023-03-19 17:00:00+00:00,10.8,2.38,165.0
2023-03-19 18:00:00+00:00,8.9,2.39,147.0
2023-03-19 19:00:00+00:00,8.1,2.97,147.0
2023-03-19 20:00:00+00:00,8.1,3.44,154.0
2023-03-19 21:00:00+00:00,7.3,3.45,163.0
2023-03-19 22:00:00+00:00,7.2,2.59,152.0
2023-03-19 23:00:00+00:00,7.9,2.97,147.0
2023-03-20 00:00:00+00:00,7.6,1.24,166.0
2023-03-20 01:00:00+00:00,8.8,1.66,123.0
2023-03-20 02:00:00+00:00,8.2,2.24,117.0
2023-03-20 03:00:00+00:00,7.9,2.01,96.0
2023-03-20 04:00:00+00:00,7.8,2.67,103.0
2023-03-20 05:00:00+00:00,7.3,2.89,104.0
2023-03-20 06:00:00+00:00,8.2,2.21,108.0
2023-03-20 07:00:00+00:00,10.1,2.25,111.0
2023-03-20 08:00:00+00:00,11.8,1.12,100.0
2023-03-20 09:00:00+00:00,12.8,0.1,270.0
2023-03-20 10:00:00+00:00,13.7,0.64,231.0
2023-03-20 11:00:00+00:00,14.9,1.06,221.0
2023-03-20 12:00:00+00:00,14.8,2.82,253.0
2023-03-20 13:00:00+00:00,15.4,1.75,257.0
2023-03-20 14:00:00+00:00,14.9,1.28,219.0
2023-03-20 15:00:00+00:00,14.4,1.17,200.0
2023-03-20 16:00:00+00:00,14.2,1.27,225.0
2023-03-20 17:00:00+00:00,12.8,1.08,248.0
2023-03-20 18:00:00+00:00,11.2,1.06,229.0
2023-03-20 19:00:00+00:00,11.2,1.1,270.0
2023-03-20 20:00:00+00:00,8.5,1.84,331.0
2023-03-20 21:00:00+00:00,7.1,2.68,333.0
2023-03-20 22:00:00+00:00,6.2,2.87,331.0
2023-03-20 23:00:00+00:00,5.4,1.79,333.0
2023-03-21 00:00:00+00:00,5.8,1.43,335.0
2023-03-21 01:00:00+00:00,4.9,0.45,27.0
2023-03-21 02:00:00+00:00,4.8,0.41,104.0
2023-03-21 03:00:00+00:00,5.2,0.5,143.0
2023-03-21 04:00:00+00:00,4.9,1.3,148.0
2023-03-21 05:00:00+00:00,5.4,0.95,162.0
2023-03-21 06:00:00+00:00,6.1,0.81,277.0
2023-03-21 07:00:00+00:00,8.8,0.95,342.0
2023-03-21 08:00:00+00:00,11.8,0.61,351.0
2023-03-21 09:00:00+00:00,14.9,1.3,270.0
2023-03-21 10:00:00+00:00,17.4,2.01,276.0
2023-03-21 11:00:00+00:00,18.8,2.2,267.0
2023-03-21 12:00:00+00:00,20.0,3.41,265.0
2023-03-21 13:00:00+00:00,19.8,3.61,267.0
2023-03-21 14:00:00+00:00,19.7,3.45,280.0
2023-03-21 15:00:00+00:00,19.3,2.98,284.0
2023-03-21 16:00:00+00:00,17.8,1.97,240.0
2023-03-21 17:00:00+00:00,14.1,3.42,201.0
2023-03-21 18:00:00+00:00,11.4,3.31,177.0
2023-03-21 19:00:00+00:00,9.9,3.54,133.0
2023-03-21 20:00:00+00:00,9.1,3.55,130.0
2023-03-21 21:00:00+00:00,8.3,2.83,135.0
2023-03-21 22:00:00+00:00,8.1,1.56,135.0
2023-03-21 23:00:00+00:00,8.0,0.85,159.0
2023-03-22 00:00:00+00:00,10.6,0.98,156.0
2023-03-22 01:00:00+00:00,9.6,1.84,61.0
2023-03-22 02:00:00+00:00,10.5,1.0,53.0
2023-03-22 03:00:00+00:00,9.8,0.92,103.0
2023-03-22 04:00:00+00:00,10.1,1.21,114.0
2023-03-22 05:00:00+00:00,10.9,1.58,125.0
2023-03-22 06:00:00+00:00,12.2,1.63,133.0
2023-03-22 07:00:00+00:00,13.4,1.77,106.0
2023-03-22 08:00:00+00:00,15.2,0.51,259.0
2023-03-22 09:00:00+00:00,16.9,1.34,243.0
2023-03-22 10:00:00+00:00,18.2,1.92,231.0
2023-03-22 11:00:00+00:00,19.2,2.69,228.0
2023-03-22 12:00:00+00:00,19.9,3.4,227.0
2023-03-22 13:00:00+00:00,19.6,3.54,225.0
2023-03-22 14:00:00+00:00,19.2,3.4,223.0
2023-03-22 15:00:00+00:00,18.2,3.34,231.0
2023-03-22 16:00:00+00:00,16.9,2.69,225.0
2023-03-22 17:00:00+00:00,13.1,2.18,196.0
2023-03-22 18:00:00+00:00,10.9,1.33,167.0
2023-03-22 19:00:00+00:00,9.9,1.03,119.0
2023-03-22 20:00:00+00:00,10.1,1.56,130.0
2023-03-22 21:00:00+00:00,9.7,0.61,81.0
2023-03-22 22:00:00+00:00,9.8,1.24,14.0
2023-03-22 23:00:00+00:00,10.6,1.34,27.0
2023-03-23 00:00:00+00:00,12.4,1.21,24.0
2023-03-23 01:00:00+00:00,12.0,0.5,37.0
2023-03-23 02:00:00+00:00,11.4,0.54,112.0
2023-03-23 03:00:00+00:00,9.2,1.43,102.0
2023-03-23 04:00:00+00:00,9.3,1.99,108.0
2023-03-23 05:00:00+00:00,11.0,1.58,125.0
2023-03-23 06:00:00+00:00,9.3,1.32,99.0
2023-03-23 07:00:00+00:00,12.5,1.73,100.0
2023-03-23 08:00:00+00:00,14.2,1.25,119.0
2023-03-23 09:00:00+00:00,16.2,0.99,135.0
2023-03-23 10:00:00+00:00,17.6,1.4,176.0
2023-03-23 11:00:00+00:00,17.8,1.63,227.0
2023-03-23 12:00:00+00:00,19.0,2.47,212.0
2023-03-23 13:00:00+00:00,19.4,2.82,207.0
2023-03-23 14:00:00+00:00,18.9,3.36,210.0
2023-03-23 15:00:00+00:00,17.5,3.13,207.0
2023-03-23 16:00:00+00:00,15.9,2.6,180.0
2023-03-23 17:00:00+00:00,12.9,1.55,165.0
2023-03-23 18:00:00+00:00,12.6,1.14,128.0
2023-03-23 19:00:00+00:00,10.1,1.56,135.0
2023-03-23 20:00:00+00:00,9.9,1.84,158.0
2023-03-23 21:00:00+00:00,9.9,0.63,162.0
2023-03-23 22:00:00+00:00,8.2,0.73,74.0
2023-03-23 23:00:00+00:00,8.6,1.7,118.0
2023-03-24 00:00:00+00:00,9.4,2.28,151.0
2023-03-24 01:00:00+00:00,10.8,1.2,138.0
2023-03-24 02:00:00+00:00,8.4,1.14,75.0
2023-03-24 03:00:00+00:00,9.2,1.12,80.0
2023-03-24 04:00:00+00:00,9.2,1.3,90.0
2023-03-24 05:00:00+00:00,8.4,1.84,119.0
2023-03-24 06:00:00+00:00,9.7,2.55,135.0
2023-03-24 07:00:00+00:00,12.4,2.42,142.0
2023-03-24 08:00:00+00:00,14.6,1.22,171.0
2023-03-24 09:00:00+00:00,15.6,2.67,193.0
2023-03-24 10:00:00+00:00,16.1,3.6,182.0
2023-03-24 11:00:00+00:00,15.7,4.61,176.0
2023-03-24 12:00:00+00:00,16.2,4.8,181.0
2023-03-24 13:00:00+00:00,15.2,4.93,186.0
2023-03-24 14:00:00+00:00,15.2,4.31,184.0
2023-03-24 15:00:00+00:00,14.5,4.74,173.0
2023-03-24 16:00:00+00:00,13.6,4.47,170.0
2023-03-24 17:00:00+00:00,13.2,3.45,158.0
2023-03-24 18:00:00+00:00,12.4,2.15,158.0
2023-03-24 19:00:00+00:00,12.6,2.69,165.0
2023-03-24 20:00:00+00:00,12.4,3.18,156.0
2023-03-24 21:00:00+00:00,12.6,3.8,145.0
2023-03-24 22:00:00+00:00,11.3,3.26,162.0
2023-03-24 23:00:00+00:00,11.9,3.89,154.0
2023-03-25 00:00:00+00:00,12.5,3.0,127.0
2023-03-25 01:00:00+00:00,13.0,3.75,132.0
2023-03-25 02:00:00+00:00,12.4,5.24,151.0
2023-03-25 03:00:00+00:00,11.9,6.09,157.0
2023-03-25 04:00:00+00:00,11.9,5.73,155.0
2023-03-25 05:00:00+00:00,11.9,5.77,154.0
2023-03-25 06:00:00+00:00,12.1,6.42,143.0
2023-03-25 07:00:00+00:00,13.4,6.62,151.0
2023-03-25 08:00:00+00:00,13.9,6.25,173.0
2023-03-25 09:00:00+00:00,13.7,6.11,195.0
2023-03-25 10:00:00+00:00,12.4,2.21,355.0
2023-03-25 11:00:00+00:00,10.4,10.91,64.0
2023-03-25 12:00:00+00:00,10.9,9.3,89.0
2023-03-25 13:00:00+00:00,12.6,4.39,78.0
2023-03-25 14:00:00+00:00,13.9,2.3,88.0
2023-03-25 15:00:00+00:00,14.1,4.9,89.0
2023-03-25 16:00:00+00:00,14.1,2.85,72.0
2023-03-25 17:00:00+00:00,11.2,3.18,62.0
2023-03-25 18:00:00+00:00,10.2,4.84,72.0
2023-03-25 19:00:00+00:00,9.1,4.2,90.0
2023-03-25 20:00:00+00:00,8.1,3.37,78.0
2023-03-25 21:00:00+00:00,7.1,2.6,92.0
2023-03-25 22:00:00+00:00,6.4,2.5,92.0
2023-03-25 23:00:00+00:00,5.9,2.31,85.0
2023-03-26 00:00:00+00:00,8.1,3.05,58.0
2023-03-26 01:00:00+00:00,6.9,1.3,67.0
2023-03-26 02:00:00+00:00,6.7,0.81,120.0
2023-03-26 03:00:00+00:00,5.8,2.16,103.0
2023-03-26 04:00:00+00:00,6.0,1.7,90.0
2023-03-26 05:00:00+00:00,5.3,1.21,114.0
2023-03-26 06:00:00+00:00,8.1,2.61,94.0
2023-03-26 07:00:00+00:00,11.9,2.33,80.0
2023-03-26 08:00:00+00:00,14.7,1.8,90.0
2023-03-26 09:00:00+00:00,15.9,2.64,151.0
2023-03-26 10:00:00+00:00,16.7,4.11,162.0
2023-03-26 11:00:00+00:00,16.0,6.0,182.0
2023-03-26 12:00:00+00:00,14.6,6.96,192.0
2023-03-26 13:00:00+00:00,14.7,6.89,193.0
2023-03-26 14:00:00+00:00,14.9,6.26,193.0
2023-03-26 15:00:00+00:00,14.5,5.6,196.0
2023-03-26 16:00:00+00:00,14.2,4.2,181.0
2023-03-26 17:00:00+00:00,12.1,4.06,190.0
2023-03-26 18:00:00+00:00,11.8,1.56,40.0
2023-03-26 19:00:00+00:00,11.4,3.37,102.0
2023-03-26 20:00:00+00:00,11.1,2.95,298.0
2023-03-26 21:00:00+00:00,10.6,5.14,37.0
2023-03-26 22:00:00+00:00,9.7,6.58,36.0
2023-03-26 23:00:00+00:00,8.9,7.94,31.0
2023-03-27 00:00:00+00:00,8.1,5.18,350.0
2023-03-27 01:00:00+00:00,7.6,5.97,59.0
